,date,symbol,open,close,low,high,volume,eps,pe,yield1,yield3,yield6,yield12,ma50,ma200,ma300,rec,term
459,2014-03-17,ABT,39.049999,39.509998,39.040001,39.580002,5768900.0,1.5,26.339998666666666,1.4377329541018329,2.7835562638802287,12.499997508542053,17.275153377119395,38.37085691428571,37.04890496350363,36.69599023188403,0,3
460,2014-03-17,ABT,39.049999,39.509998,39.040001,39.580002,5768900.0,1.5,26.339998666666666,1.4377329541018329,2.7835562638802287,12.499997508542053,17.275153377119395,38.37085691428571,37.04890496350363,36.69599023188403,0,6
461,2014-03-17,ABT,39.049999,39.509998,39.040001,39.580002,5768900.0,1.5,26.339998666666666,1.4377329541018329,2.7835562638802287,12.499997508542053,17.275153377119395,38.37085691428571,37.04890496350363,36.69599023188403,0,12
462,2014-03-17,ATVI,21.16,21.23,20.99,21.5,7427900.0,1.14,18.622807017543863,8.150795117208105,16.969696969696994,25.17689417316593,48.04741980474199,19.151428514285715,17.705547437956213,16.994251193236707,0,3
463,2014-03-17,ATVI,21.16,21.23,20.99,21.5,7427900.0,1.14,18.622807017543863,8.150795117208105,16.969696969696994,25.17689417316593,48.04741980474199,19.151428514285715,17.705547437956213,16.994251193236707,0,6
464,2014-03-17,ATVI,21.16,21.23,20.99,21.5,7427900.0,1.14,18.622807017543863,8.150795117208105,16.969696969696994,25.17689417316593,48.04741980474199,19.151428514285715,17.705547437956213,16.994251193236707,0,12
465,2014-03-18,ABBV,52.080002,53.099998,51.970001,53.220001,4712300.0,1.11,47.83783603603603,4.036044199920767,0.9889615447332858,12.7388540441127,35.045773143438446,50.266388805555536,48.964233496350325,47.20608693236714,0,3
466,2014-03-18,ABBV,52.080002,53.099998,51.970001,53.220001,4712300.0,1.11,47.83783603603603,4.036044199920767,0.9889615447332858,12.7388540441127,35.045773143438446,50.266388805555536,48.964233496350325,47.20608693236714,0,6
467,2014-03-18,ABBV,52.080002,53.099998,51.970001,53.220001,4712300.0,1.11,47.83783603603603,4.036044199920767,0.9889615447332858,12.7388540441127,35.045773143438446,50.266388805555536,48.964233496350325,47.20608693236714,0,12
468,2014-03-18,ABT,39.5,39.73,39.48,39.889999,5534300.0,1.5,26.486666666666665,2.3441524987120057,3.355881981162369,13.126426911344707,17.544382175869288,38.40861088888889,37.09270058394159,36.70570037198065,0,3
469,2014-03-18,ABT,39.5,39.73,39.48,39.889999,5534300.0,1.5,26.486666666666665,2.3441524987120057,3.355881981162369,13.126426911344707,17.544382175869288,38.40861088888889,37.09270058394159,36.70570037198065,0,6
470,2014-03-18,ABT,39.5,39.73,39.48,39.889999,5534300.0,1.5,26.486666666666665,2.3441524987120057,3.355881981162369,13.126426911344707,17.544382175869288,38.40861088888889,37.09270058394159,36.70570037198065,0,12
471,2014-03-18,ATVI,21.200001,21.1,21.049999,21.35,5363800.0,1.14,18.508771929824565,6.997977028295011,16.253443526170813,24.410384694008545,47.038327526132406,19.205555500000006,17.737299262773725,17.020966169082115,0,3
472,2014-03-18,ATVI,21.200001,21.1,21.049999,21.35,5363800.0,1.14,18.508771929824565,6.997977028295011,16.253443526170813,24.410384694008545,47.038327526132406,19.205555500000006,17.737299262773725,17.020966169082115,0,6
473,2014-03-18,ATVI,21.200001,21.1,21.049999,21.35,5363800.0,1.14,18.508771929824565,6.997977028295011,16.253443526170813,24.410384694008545,47.038327526132406,19.205555500000006,17.737299262773725,17.020966169082115,0,12
474,2014-03-19,ABBV,53.09,53.110001,52.439999,53.529999,6408600.0,1.11,47.846847747747745,4.44445051895579,1.0079858878666528,12.760091836946573,35.071213123092576,50.44083322222222,49.040875832116754,47.2367632753623,0,3
475,2014-03-19,ABBV,53.09,53.110001,52.439999,53.529999,6408600.0,1.11,47.846847747747745,4.44445051895579,1.0079858878666528,12.760091836946573,35.071213123092576,50.44083322222222,49.040875832116754,47.2367632753623,0,6
476,2014-03-19,ABBV,53.09,53.110001,52.439999,53.529999,6408600.0,1.11,47.846847747747745,4.44445051895579,1.0079858878666528,12.760091836946573,35.071213123092576,50.44083322222222,49.040875832116754,47.2367632753623,0,12
477,2014-03-19,ABT,39.73,39.450001,39.32,40.220001,8679100.0,1.5,26.300000666666666,1.2057491021036526,2.6274766552413245,12.32916322121764,16.715982743076424,38.49611094444444,37.13737210948903,36.714057859903356,0,3
478,2014-03-19,ABT,39.73,39.450001,39.32,40.220001,8679100.0,1.5,26.300000666666666,1.2057491021036526,2.6274766552413245,12.32916322121764,16.715982743076424,38.49611094444444,37.13737210948903,36.714057859903356,0,6
479,2014-03-19,ABT,39.73,39.450001,39.32,40.220001,8679100.0,1.5,26.300000666666666,1.2057491021036526,2.6274766552413245,12.32916322121764,16.715982743076424,38.49611094444444,37.13737210948903,36.714057859903356,0,12
480,2014-03-19,ATVI,21.139999,21.040001,20.969999,21.26,5942600.0,1.14,18.456141228070177,6.856271871189848,15.922870523415995,24.056616984470352,46.62021602787456,19.326944416666674,17.771751824817517,17.04874395169081,0,3
481,2014-03-19,ATVI,21.139999,21.040001,20.969999,21.26,5942600.0,1.14,18.456141228070177,6.856271871189848,15.922870523415995,24.056616984470352,46.62021602787456,19.326944416666674,17.771751824817517,17.04874395169081,0,6
482,2014-03-19,ATVI,21.139999,21.040001,20.969999,21.26,5942600.0,1.14,18.456141228070177,6.856271871189848,15.922870523415995,24.056616984470352,46.62021602787456,19.326944416666674,17.771751824817517,17.04874395169081,0,12
483,2014-03-20,ABBV,52.860001,53.68,52.52,53.799999,6922700.0,1.11,48.36036036036035,5.565392549277973,2.521006445358936,16.746411483253596,36.52085452695829,50.60722213888889,49.07449267391302,47.271014483091776,0,3
484,2014-03-20,ABBV,52.860001,53.68,52.52,53.799999,6922700.0,1.11,48.36036036036035,5.565392549277973,2.521006445358936,16.746411483253596,36.52085452695829,50.60722213888889,49.07449267391302,47.271014483091776,0,6
485,2014-03-20,ABBV,52.860001,53.68,52.52,53.799999,6922700.0,1.11,48.36036036036035,5.565392549277973,2.521006445358936,16.746411483253596,36.52085452695829,50.60722213888889,49.07449267391302,47.271014483091776,0,12
486,2014-03-20,ABT,39.459999,38.869999,38.779999,39.639999,11396600.0,1.5,25.913332666666665,-0.2821985633658244,1.7805708766842372,13.125721387493556,15.000000443787002,38.56555538888889,37.14992737681157,36.72077283091785,0,3
487,2014-03-20,ABT,39.459999,38.869999,38.779999,39.639999,11396600.0,1.5,25.913332666666665,-0.2821985633658244,1.7805708766842372,13.125721387493556,15.000000443787002,38.56555538888889,37.14992737681157,36.72077283091785,0,6
488,2014-03-20,ABT,39.459999,38.869999,38.779999,39.639999,11396600.0,1.5,25.913332666666665,-0.2821985633658244,1.7805708766842372,13.125721387493556,15.000000443787002,38.56555538888889,37.14992737681157,36.72077283091785,0,12
489,2014-03-20,ATVI,21.030001,20.92,20.879999,21.139999,3348800.0,1.14,18.350877192982463,6.246820403919728,15.1348376444689,23.567631423508573,45.78397212543554,19.44444438888889,17.79456521739131,17.074734289855062,0,3
490,2014-03-20,ATVI,21.030001,20.92,20.879999,21.139999,3348800.0,1.14,18.350877192982463,6.246820403919728,15.1348376444689,23.567631423508573,45.78397212543554,19.44444438888889,17.79456521739131,17.074734289855062,0,6
491,2014-03-20,ATVI,21.030001,20.92,20.879999,21.139999,3348800.0,1.14,18.350877192982463,6.246820403919728,15.1348376444689,23.567631423508573,45.78397212543554,19.44444438888889,17.79456521739131,17.074734289855062,0,12
492,2014-03-21,ABBV,54.220001,53.459999,53.09,54.73,12930500.0,1.11,48.162161261261254,5.13274553127809,0.8869541088146917,17.935134880426418,32.95200280905255,50.76972208333333,49.10604307913667,47.30975844444443,0,3
493,2014-03-21,ABBV,54.220001,53.459999,53.09,54.73,12930500.0,1.11,48.162161261261254,5.13274553127809,0.8869541088146917,17.935134880426418,32.95200280905255,50.76972208333333,49.10604307913667,47.30975844444443,0,6
494,2014-03-21,ABBV,54.220001,53.459999,53.09,54.73,12930500.0,1.11,48.162161261261254,5.13274553127809,0.8869541088146917,17.935134880426418,32.95200280905255,50.76972208333333,49.10604307913667,47.30975844444443,0,12
495,2014-03-21,ABT,39.209999,38.389999,38.360001,39.599998,21663000.0,1.5,25.593332666666665,-1.5135992816829145,0.10430509018539168,14.01841782111184,11.761284527585687,38.63611097222222,37.15884875539565,36.723816314009625,0,3
496,2014-03-21,ABT,39.209999,38.389999,38.360001,39.599998,21663000.0,1.5,25.593332666666665,-1.5135992816829145,0.10430509018539168,14.01841782111184,11.761284527585687,38.63611097222222,37.15884875539565,36.723816314009625,0,6
497,2014-03-21,ABT,39.209999,38.389999,38.360001,39.599998,21663000.0,1.5,25.593332666666665,-1.5135992816829145,0.10430509018539168,14.01841782111184,11.761284527585687,38.63611097222222,37.15884875539565,36.723816314009625,0,12
498,2014-03-21,ATVI,21.110001,20.780001,20.68,21.23,7984100.0,1.14,18.228071052631577,5.535804695997727,14.933633849557552,22.59586887340008,43.70678423236515,19.551944416666668,17.816043172661875,17.099710140096608,0,3
499,2014-03-21,ATVI,21.110001,20.780001,20.68,21.23,7984100.0,1.14,18.228071052631577,5.535804695997727,14.933633849557552,22.59586887340008,43.70678423236515,19.551944416666668,17.816043172661875,17.099710140096608,0,6
500,2014-03-21,ATVI,21.110001,20.780001,20.68,21.23,7984100.0,1.14,18.228071052631577,5.535804695997727,14.933633849557552,22.59586887340008,43.70678423236515,19.551944416666668,17.816043172661875,17.099710140096608,0,12
501,2014-03-24,ABBV,53.529999,51.360001,51.349998,53.619999,10161400.0,1.11,46.27027117117117,0.8839147515223259,-3.1126147184536705,14.822269170579046,24.902729204832927,50.90085699999999,49.21289846376809,47.329230764423066,0,3
502,2014-03-24,ABBV,53.529999,51.360001,51.349998,53.619999,10161400.0,1.11,46.27027117117117,0.8839147515223259,-3.1126147184536705,14.822269170579046,24.902729204832927,50.90085699999999,49.21289846376809,47.329230764423066,0,6
503,2014-03-24,ABBV,53.529999,51.360001,51.349998,53.619999,10161400.0,1.11,46.27027117117117,0.8839147515223259,-3.1126147184536705,14.822269170579046,24.902729204832927,50.90085699999999,49.21289846376809,47.329230764423066,0,12
504,2014-03-24,ABT,38.66,38.43,38.130001,38.66,11078000.0,1.5,25.62,-3.4179466343818485,0.05206977349649833,15.787891406685489,8.836020706994601,38.746857028571426,37.225507086956505,36.73201912019228,0,3
505,2014-03-24,ABT,38.66,38.43,38.130001,38.66,11078000.0,1.5,25.62,-3.4179466343818485,0.05206977349649833,15.787891406685489,8.836020706994601,38.746857028571426,37.225507086956505,36.73201912019228,0,6
506,2014-03-24,ABT,38.66,38.43,38.130001,38.66,11078000.0,1.5,25.62,-3.4179466343818485,0.05206977349649833,15.787891406685489,8.836020706994601,38.746857028571426,37.225507086956505,36.73201912019228,0,12
507,2014-03-24,ATVI,20.889999,20.49,20.450001,20.98,4835400.0,1.14,17.973684210526315,4.8081895042552105,15.112366017548638,22.841726618705025,41.89750692520775,19.713428571428572,17.84666667391305,17.116009610576914,0,3
508,2014-03-24,ATVI,20.889999,20.49,20.450001,20.98,4835400.0,1.14,17.973684210526315,4.8081895042552105,15.112366017548638,22.841726618705025,41.89750692520775,19.713428571428572,17.84666667391305,17.116009610576914,0,6
509,2014-03-24,ATVI,20.889999,20.49,20.450001,20.98,4835400.0,1.14,17.973684210526315,4.8081895042552105,15.112366017548638,22.841726618705025,41.89750692520775,19.713428571428572,17.84666667391305,17.116009610576914,0,12
510,2014-03-25,ABBV,51.68,51.689999,51.5,52.099998,6127200.0,1.11,46.56756666666666,1.5321135336868963,-2.4900944157741662,15.560024591996438,25.705253543415715,50.922777611111094,49.272173833333305,47.359519225961506,0,3
511,2014-03-25,ABBV,51.68,51.689999,51.5,52.099998,6127200.0,1.11,46.56756666666666,1.5321135336868963,-2.4900944157741662,15.560024591996438,25.705253543415715,50.922777611111094,49.272173833333305,47.359519225961506,0,6
512,2014-03-25,ABBV,51.68,51.689999,51.5,52.099998,6127200.0,1.11,46.56756666666666,1.5321135336868963,-2.4900944157741662,15.560024591996438,25.705253543415715,50.922777611111094,49.272173833333305,47.359519225961506,0,12
513,2014-03-25,ABT,38.490002,38.400002,38.080002,38.700001,8209600.0,1.5,25.60000133333333,-3.469072485396481,-0.02602967977087189,15.697508758587189,8.751064606313676,38.73722216666667,37.25927520289854,36.73124989423074,0,3
514,2014-03-25,ABT,38.490002,38.400002,38.080002,38.700001,8209600.0,1.5,25.60000133333333,-3.469072485396481,-0.02602967977087189,15.697508758587189,8.751064606313676,38.73722216666667,37.25927520289854,36.73124989423074,0,6
515,2014-03-25,ABT,38.490002,38.400002,38.080002,38.700001,8209600.0,1.5,25.60000133333333,-3.469072485396481,-0.02602967977087189,15.697508758587189,8.751064606313676,38.73722216666667,37.25927520289854,36.73124989423074,0,12
516,2014-03-25,ATVI,20.59,20.59,20.5,20.74,2890200.0,1.14,18.061403508771928,6.408268733850122,15.674163801919306,23.44124700239809,42.59002770083103,19.737777777777776,17.871449282608694,17.13927884134614,0,3
517,2014-03-25,ATVI,20.59,20.59,20.5,20.74,2890200.0,1.14,18.061403508771928,6.408268733850122,15.674163801919306,23.44124700239809,42.59002770083103,19.737777777777776,17.871449282608694,17.13927884134614,0,6
518,2014-03-25,ATVI,20.59,20.59,20.5,20.74,2890200.0,1.14,18.061403508771928,6.408268733850122,15.674163801919306,23.44124700239809,42.59002770083103,19.737777777777776,17.871449282608694,17.13927884134614,0,12
519,2014-03-26,ABBV,52.0,51.5,51.459999,52.34,5684900.0,1.11,46.39639639639639,2.814933120383301,-2.848515481928516,15.135255980326404,25.243193707276106,51.03805544444444,49.32731876811592,47.39615383653844,0,3
520,2014-03-26,ABBV,52.0,51.5,51.459999,52.34,5684900.0,1.11,46.39639639639639,2.814933120383301,-2.848515481928516,15.135255980326404,25.243193707276106,51.03805544444444,49.32731876811592,47.39615383653844,0,6
521,2014-03-26,ABBV,52.0,51.5,51.459999,52.34,5684900.0,1.11,46.39639639639639,2.814933120383301,-2.848515481928516,15.135255980326404,25.243193707276106,51.03805544444444,49.32731876811592,47.39615383653844,0,12
522,2014-03-26,ABT,38.549999,38.560001,38.389999,39.139999,8174800.0,1.5,25.70666733333333,-1.9577954763389016,0.3905259047123195,16.179578673684205,9.204191186513981,38.81250002777778,37.295941876811575,36.73528835576921,0,3
523,2014-03-26,ABT,38.549999,38.560001,38.389999,39.139999,8174800.0,1.5,25.70666733333333,-1.9577954763389016,0.3905259047123195,16.179578673684205,9.204191186513981,38.81250002777778,37.295941876811575,36.73528835576921,0,6
524,2014-03-26,ABT,38.549999,38.560001,38.389999,39.139999,8174800.0,1.5,25.70666733333333,-1.9577954763389016,0.3905259047123195,16.179578673684205,9.204191186513981,38.81250002777778,37.295941876811575,36.73528835576921,0,12
525,2014-03-26,ATVI,20.65,20.59,20.5,20.860001,4620100.0,1.14,18.061403508771928,5.481557377049185,15.674163801919306,23.44124700239809,42.59002770083103,19.835833361111114,17.897681173913046,17.164807687499987,0,3
526,2014-03-26,ATVI,20.65,20.59,20.5,20.860001,4620100.0,1.14,18.061403508771928,5.481557377049185,15.674163801919306,23.44124700239809,42.59002770083103,19.835833361111114,17.897681173913046,17.164807687499987,0,6
527,2014-03-26,ATVI,20.65,20.59,20.5,20.860001,4620100.0,1.14,18.061403508771928,5.481557377049185,15.674163801919306,23.44124700239809,42.59002770083103,19.835833361111114,17.897681173913046,17.164807687499987,0,12
528,2014-03-27,ABBV,51.529999,51.66,51.43,51.84,4778000.0,1.11,46.54054054054053,3.134358155320413,-2.1776197277481657,12.794762288095242,25.632298775104534,51.14111097222222,49.344100647481994,47.43033653365382,0,3
529,2014-03-27,ABBV,51.529999,51.66,51.43,51.84,4778000.0,1.11,46.54054054054053,3.134358155320413,-2.1776197277481657,12.794762288095242,25.632298775104534,51.14111097222222,49.344100647481994,47.43033653365382,0,6
530,2014-03-27,ABBV,51.529999,51.66,51.43,51.84,4778000.0,1.11,46.54054054054053,3.134358155320413,-2.1776197277481657,12.794762288095242,25.632298775104534,51.14111097222222,49.344100647481994,47.43033653365382,0,12
531,2014-03-27,ABT,38.549999,38.450001,38.130001,38.689999,7404100.0,1.5,25.633334,-2.237480181160421,0.3130680765422369,13.824754701739336,8.892664715585822,38.87361116666667,37.30424446043164,36.73899028365382,0,3
532,2014-03-27,ABT,38.549999,38.450001,38.130001,38.689999,7404100.0,1.5,25.633334,-2.237480181160421,0.3130680765422369,13.824754701739336,8.892664715585822,38.87361116666667,37.30424446043164,36.73899028365382,0,6
533,2014-03-27,ABT,38.549999,38.450001,38.130001,38.689999,7404100.0,1.5,25.633334,-2.237480181160421,0.3130680765422369,13.824754701739336,8.892664715585822,38.87361116666667,37.30424446043164,36.73899028365382,0,12
534,2014-03-27,ATVI,20.9,20.25,20.059999,20.9,6860200.0,1.14,17.763157894736842,3.7397540983606485,13.572630398205293,19.822485207100602,40.23545706371192,19.928888916666672,17.914604330935255,17.19009614903845,0,3
535,2014-03-27,ATVI,20.9,20.25,20.059999,20.9,6860200.0,1.14,17.763157894736842,3.7397540983606485,13.572630398205293,19.822485207100602,40.23545706371192,19.928888916666672,17.914604330935255,17.19009614903845,0,6
536,2014-03-27,ATVI,20.9,20.25,20.059999,20.9,6860200.0,1.14,17.763157894736842,3.7397540983606485,13.572630398205293,19.822485207100602,40.23545706371192,19.928888916666672,17.914604330935255,17.19009614903845,0,12
537,2014-03-28,ABBV,51.830002,50.98,50.889999,52.130001,4208300.0,1.11,45.927927927927925,1.7768017568376706,-1.9238168526356247,10.94667876068162,25.227219976104635,51.23138875,49.355785642857114,47.47019230769228,0,3
538,2014-03-28,ABBV,51.830002,50.98,50.889999,52.130001,4208300.0,1.11,45.927927927927925,1.7768017568376706,-1.9238168526356247,10.94667876068162,25.227219976104635,51.23138875,49.355785642857114,47.47019230769228,0,6
539,2014-03-28,ABBV,51.830002,50.98,50.889999,52.130001,4208300.0,1.11,45.927927927927925,1.7768017568376706,-1.9238168526356247,10.94667876068162,25.227219976104635,51.23138875,49.355785642857114,47.47019230769228,0,12
540,2014-03-28,ABT,38.580002,38.310001,38.209999,38.990002,6251400.0,1.5,25.54000066666667,-2.5934425327514674,0.20926235940362406,13.008845840186085,6.063128628547304,38.92805569444445,37.31142843571428,36.74687491346151,0,3
541,2014-03-28,ABT,38.580002,38.310001,38.209999,38.990002,6251400.0,1.5,25.54000066666667,-2.5934425327514674,0.20926235940362406,13.008845840186085,6.063128628547304,38.92805569444445,37.31142843571428,36.74687491346151,0,6
542,2014-03-28,ABT,38.580002,38.310001,38.209999,38.990002,6251400.0,1.5,25.54000066666667,-2.5934425327514674,0.20926235940362406,13.008845840186085,6.063128628547304,38.92805569444445,37.31142843571428,36.74687491346151,0,12
543,2014-03-28,ATVI,20.360001,20.450001,20.25,20.6,6082000.0,1.14,17.93859736842105,4.764349385245907,13.171007194244595,21.798688397933997,38.83232179226067,20.027777861111122,17.93271430714286,17.21903846153845,0,3
544,2014-03-28,ATVI,20.360001,20.450001,20.25,20.6,6082000.0,1.14,17.93859736842105,4.764349385245907,13.171007194244595,21.798688397933997,38.83232179226067,20.027777861111122,17.93271430714286,17.21903846153845,0,6
545,2014-03-28,ATVI,20.360001,20.450001,20.25,20.6,6082000.0,1.14,17.93859736842105,4.764349385245907,13.171007194244595,21.798688397933997,38.83232179226067,20.027777861111122,17.93271430714286,17.21903846153845,0,12
546,2014-03-31,ABBV,51.34,51.400002,50.950001,51.700001,4813100.0,1.11,46.3063081081081,-1.2298212676821552,2.004371938963516,11.520941635929686,24.425080502902926,51.39742851428571,49.471376753623154,47.50884615865381,0,3
547,2014-03-31,ABBV,51.34,51.400002,50.950001,51.700001,4813100.0,1.11,46.3063081081081,-1.2298212676821552,2.004371938963516,11.520941635929686,24.425080502902926,51.39742851428571,49.471376753623154,47.50884615865381,0,6
548,2014-03-31,ABBV,51.34,51.400002,50.950001,51.700001,4813100.0,1.11,46.3063081081081,-1.2298212676821552,2.004371938963516,11.520941635929686,24.425080502902926,51.39742851428571,49.471376753623154,47.50884615865381,0,12
549,2014-03-31,ABT,38.48,38.509998,38.099998,38.580002,8038000.0,1.5,25.673332000000002,-3.0707324439969885,-1.6347483200639488,14.955217910447756,6.058928502921263,39.031142885714296,37.38746362318838,36.75336528846151,0,3
550,2014-03-31,ABT,38.48,38.509998,38.099998,38.580002,8038000.0,1.5,25.673332000000002,-3.0707324439969885,-1.6347483200639488,14.955217910447756,6.058928502921263,39.031142885714296,37.38746362318838,36.75336528846151,0,6
551,2014-03-31,ABT,38.48,38.509998,38.099998,38.580002,8038000.0,1.5,25.673332000000002,-3.0707324439969885,-1.6347483200639488,14.955217910447756,6.058928502921263,39.031142885714296,37.38746362318838,36.75336528846151,0,12
552,2014-03-31,ATVI,20.540001,20.440001,20.24,20.629999,5097900.0,1.14,17.929825438596495,1.3386266732771617,13.053102876106207,23.803761356753483,41.649348579348576,20.132285857142865,17.9684782826087,17.246971158653835,0,3
553,2014-03-31,ATVI,20.540001,20.440001,20.24,20.629999,5097900.0,1.14,17.929825438596495,1.3386266732771617,13.053102876106207,23.803761356753483,41.649348579348576,20.132285857142865,17.9684782826087,17.246971158653835,0,6
554,2014-03-31,ATVI,20.540001,20.440001,20.24,20.629999,5097900.0,1.14,17.929825438596495,1.3386266732771617,13.053102876106207,23.803761356753483,41.649348579348576,20.132285857142865,17.9684782826087,17.246971158653835,0,12
555,2014-04-01,ABBV,51.619999,52.099998,51.540001,52.380001,4250800.0,1.11,46.93693513513514,1.2436824959907111,3.3935285452178903,13.039700585810365,24.73066315537467,51.41694433333333,49.52499992028982,47.549567298076894,0,3
556,2014-04-01,ABBV,51.619999,52.099998,51.540001,52.380001,4250800.0,1.11,46.93693513513514,1.2436824959907111,3.3935285452178903,13.039700585810365,24.73066315537467,51.41694433333333,49.52499992028982,47.549567298076894,0,6
557,2014-04-01,ABBV,51.619999,52.099998,51.540001,52.380001,4250800.0,1.11,46.93693513513514,1.2436824959907111,3.3935285452178903,13.039700585810365,24.73066315537467,51.41694433333333,49.52499992028982,47.549567298076894,0,12
558,2014-04-01,ABT,38.490002,38.470001,38.23,38.830002,5631200.0,1.5,25.646667333333333,-2.779881223148834,-1.736911788663491,14.835823880597033,5.253083591055656,39.01555561111113,37.41434770289853,36.76139414423074,0,3
559,2014-04-01,ABT,38.490002,38.470001,38.23,38.830002,5631200.0,1.5,25.646667333333333,-2.779881223148834,-1.736911788663491,14.835823880597033,5.253083591055656,39.01555561111113,37.41434770289853,36.76139414423074,0,6
560,2014-04-01,ABT,38.490002,38.470001,38.23,38.830002,5631200.0,1.5,25.646667333333333,-2.779881223148834,-1.736911788663491,14.835823880597033,5.253083591055656,39.01555561111113,37.41434770289853,36.76139414423074,0,12
561,2014-04-01,ATVI,20.440001,20.690001,20.299999,20.719999,6631400.0,1.14,18.149123684210533,2.8841371017336144,14.435846238938087,25.31799515445185,41.13233969986359,20.147777944444453,17.995942057971014,17.277259624999992,0,3
562,2014-04-01,ATVI,20.440001,20.690001,20.299999,20.719999,6631400.0,1.14,18.149123684210533,2.8841371017336144,14.435846238938087,25.31799515445185,41.13233969986359,20.147777944444453,17.995942057971014,17.277259624999992,0,6
563,2014-04-01,ATVI,20.440001,20.690001,20.299999,20.719999,6631400.0,1.14,18.149123684210533,2.8841371017336144,14.435846238938087,25.31799515445185,41.13233969986359,20.147777944444453,17.995942057971014,17.277259624999992,0,12
564,2014-04-02,ABBV,52.099998,53.34,51.990002,53.41,6007200.0,1.11,48.05405405405406,3.252032520325216,5.854338278514363,15.730093295725734,27.69930572180992,51.52222213888889,49.58623181159418,47.59908652403843,0,3
565,2014-04-02,ABBV,52.099998,53.34,51.990002,53.41,6007200.0,1.11,48.05405405405406,3.252032520325216,5.854338278514363,15.730093295725734,27.69930572180992,51.52222213888889,49.58623181159418,47.59908652403843,0,6
566,2014-04-02,ABBV,52.099998,53.34,51.990002,53.41,6007200.0,1.11,48.05405405405406,3.252032520325216,5.854338278514363,15.730093295725734,27.69930572180992,51.52222213888889,49.58623181159418,47.59908652403843,0,12
567,2014-04-02,ABT,38.119999,38.580002,38.07,38.639999,6340700.0,1.5,25.72000133333333,-3.11400803616273,-1.4559386229405504,15.164185074626873,5.554043927607238,39.05500011111111,37.441231782608654,36.77235569711535,0,3
568,2014-04-02,ABT,38.119999,38.580002,38.07,38.639999,6340700.0,1.5,25.72000133333333,-3.11400803616273,-1.4559386229405504,15.164185074626873,5.554043927607238,39.05500011111111,37.441231782608654,36.77235569711535,0,6
569,2014-04-02,ABT,38.119999,38.580002,38.07,38.639999,6340700.0,1.5,25.72000133333333,-3.11400803616273,-1.4559386229405504,15.164185074626873,5.554043927607238,39.05500011111111,37.441231782608654,36.77235569711535,0,12
570,2014-04-02,ATVI,20.82,20.780001,20.67,21.030001,4703000.0,1.14,18.228071052631577,2.414982631099932,14.933633849557552,25.863119321623262,41.746255115961816,20.18722238888889,18.023550768115946,17.30841347596153,0,3
571,2014-04-02,ATVI,20.82,20.780001,20.67,21.030001,4703000.0,1.14,18.228071052631577,2.414982631099932,14.933633849557552,25.863119321623262,41.746255115961816,20.18722238888889,18.023550768115946,17.30841347596153,0,6
572,2014-04-02,ATVI,20.82,20.780001,20.67,21.030001,4703000.0,1.14,18.228071052631577,2.414982631099932,14.933633849557552,25.863119321623262,41.746255115961816,20.18722238888889,18.023550768115946,17.30841347596153,0,12
573,2014-04-03,ABBV,53.349998,53.5,53.209999,53.830002,6841400.0,1.11,48.198198198198185,3.5617499032133253,5.9615723524827615,20.170709793351293,28.08235575772085,51.62888880555554,49.614388417266156,47.64716344711536,0,3
574,2014-04-03,ABBV,53.349998,53.5,53.209999,53.830002,6841400.0,1.11,48.198198198198185,3.5617499032133253,5.9615723524827615,20.170709793351293,28.08235575772085,51.62888880555554,49.614388417266156,47.64716344711536,0,6
575,2014-04-03,ABBV,53.349998,53.5,53.209999,53.830002,6841400.0,1.11,48.198198198198185,3.5617499032133253,5.9615723524827615,20.170709793351293,28.08235575772085,51.62888880555554,49.614388417266156,47.64716344711536,0,12
576,2014-04-03,ABT,38.740002,38.650002,38.299999,38.75,6029600.0,1.5,25.766668,-2.9382169763937758,-0.5147902452916355,17.085744749212054,5.745562400699384,39.074444583333346,37.44992797122299,36.7820191730769,0,3
577,2014-04-03,ABT,38.740002,38.650002,38.299999,38.75,6029600.0,1.5,25.766668,-2.9382169763937758,-0.5147902452916355,17.085744749212054,5.745562400699384,39.074444583333346,37.44992797122299,36.7820191730769,0,6
578,2014-04-03,ABT,38.740002,38.650002,38.299999,38.75,6029600.0,1.5,25.766668,-2.9382169763937758,-0.5147902452916355,17.085744749212054,5.745562400699384,39.074444583333346,37.44992797122299,36.7820191730769,0,12
579,2014-04-03,ATVI,20.91,20.24,20.200001,21.02,9215900.0,1.14,17.75438596491228,-0.2464317276278223,10.480349344978153,23.640798800195512,38.06275579809002,20.211389027777788,18.03949644604317,17.33543270673076,0,3
580,2014-04-03,ATVI,20.91,20.24,20.200001,21.02,9215900.0,1.14,17.75438596491228,-0.2464317276278223,10.480349344978153,23.640798800195512,38.06275579809002,20.211389027777788,18.03949644604317,17.33543270673076,0,6
581,2014-04-03,ATVI,20.91,20.24,20.200001,21.02,9215900.0,1.14,17.75438596491228,-0.2464317276278223,10.480349344978153,23.640798800195512,38.06275579809002,20.211389027777788,18.03949644604317,17.33543270673076,0,12
582,2014-04-04,ABBV,53.779999,52.200001,52.049999,54.439999,7013200.0,1.11,47.02702792792793,1.0452981029810358,3.6536933349147485,16.491854128724512,22.679206173424358,51.67444436111111,49.632857078571405,47.686586528846114,0,3
583,2014-04-04,ABBV,53.779999,52.200001,52.049999,54.439999,7013200.0,1.11,47.02702792792793,1.0452981029810358,3.6536933349147485,16.491854128724512,22.679206173424358,51.67444436111111,49.632857078571405,47.686586528846114,0,6
