,date,symbol,open,close,low,high,volume,eps,pe,yield1,yield3,yield6,yield12,ma50,ma200,ma300,hi91,hi182,hi365,lo91,lo182,lo365
566139,2014-09-23,ABT,42.709998999999996,42.5,42.490002000000004,43.16,6585900.0,1.5,28.333333333333332,0.6155255390376055,3.9119753588276183,10.360950940584331,28.05062151402896,42.495000250000004,40.53820156115106,39.74485442233009,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.279999
566177,2014-09-23,ATVI,21.5,21.280001000000002,21.209999,21.629998999999998,7434400.0,1.14,18.666667543859653,-9.60067928629229,-4.57398226789158,4.109588840039692,27.57794364508395,22.961389083333337,21.549712410071955,20.400242820388346,21.98,23.690001000000002,31.690001000000002,17.73,17.73,17.73
566627,2014-09-24,ABBV,57.66,59.049999,57.610001000000004,59.349998,15763800.0,1.11,53.19819729729729,7.2271636099509635,4.624379954365338,14.883262066799134,32.01430583501005,55.78972208333333,53.64208626618705,52.664417441747545,70.760002,70.760002,71.599998,52.060001,52.060001,52.060001
566629,2014-09-24,ABT,42.450001,42.630001,42.439999,42.91,6268300.0,1.5,28.420000666666667,0.947196305943649,4.229826199030498,10.698528210777908,28.44230878102769,42.501666972222225,40.560215956834526,39.76577675728155,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.279999
566667,2014-09-24,ATVI,21.280001000000002,21.209999,21.059998999999998,21.379998999999998,6927300.0,1.14,18.605262280701755,-10.657122999157536,-4.88789259586963,3.7671133186343724,27.158267386091126,22.922500138888896,21.557626064748213,20.420242815533978,21.98,23.690001000000002,31.700001,17.73,17.73,17.73
567117,2014-09-25,ABBV,58.470001,58.0,57.970001,59.5,10079400.0,1.11,52.25225225225225,5.320501180315944,1.9511355589934283,11.324380473104824,29.666890230270525,55.93444427777777,53.673214221428566,52.69019320289853,70.760002,70.760002,71.599998,52.060001,52.060001,52.060001
567119,2014-09-25,ABT,42.419998,42.0,41.970001,42.48,4316700.0,1.5,28.0,-0.5446365143262994,1.9912578921806698,9.175978446166397,26.544143613863923,42.507778111111115,40.57050012857142,39.7765701062802,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.279999
567157,2014-09-25,ATVI,21.200001,21.01,20.950001,21.209999,7398300.0,1.14,18.42982456140351,-11.499578770008412,-6.829264160942969,1.5466359813129031,25.959232613908895,22.885000111111115,21.55371445000001,20.423091884057968,21.98,23.690001000000002,32.5,17.73,17.73,17.73
567607,2014-09-26,ABBV,58.540001000000004,59.189999,58.099998,59.240002000000004,15866000.0,1.11,53.32432342342342,7.481385509351739,1.8585406666917805,10.967377202849633,29.23580849859843,56.13277761111111,53.71234035460993,52.74207725120771,70.760002,70.760002,71.599998,52.060001,52.060001,52.060001
567609,2014-09-26,ABT,42.130001,42.009997999999996,41.91,42.240002000000004,6349900.0,1.5,28.00666533333333,-0.5209614018470319,0.5264345411238196,8.890606070989818,24.363526476125713,42.51444472222223,40.580709333333324,39.79502420772946,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.279999
567647,2014-09-26,ATVI,21.02,21.25,20.940001000000002,21.370001000000002,6363900.0,1.14,18.640350877192983,-10.488626790227457,-5.429457295480958,2.2617852617042615,25.739644970414204,22.837777861111114,21.551560446808523,20.442608797101443,21.98,23.690001000000002,32.5,17.73,17.73,17.73
568097,2014-09-29,ABBV,58.139998999999996,58.52,57.939999,58.830002,7640400.0,1.11,52.72072072072072,5.365500443545173,1.9512159598879464,15.606481936121725,25.042737714588426,56.40142839999999,53.79071935971223,52.79101445410626,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
568099,2014-09-29,ABT,41.669998,41.900002,41.669998,42.009997999999996,4881100.0,1.5,27.933334666666667,-2.331002222330909,0.9395423242371663,9.772083299558986,24.85101535008893,42.54857182857143,40.60856128776977,39.81318847342995,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
568137,2014-09-29,ATVI,21.139999,20.91,20.82,21.23,4811600.0,1.14,18.342105263157897,-12.105930554605692,-7.436918990703845,7.617086978898598,23.87441492147009,22.803714342857145,21.573525338129507,20.459903483091782,21.98,23.690001000000002,32.5,17.73,17.73,17.73
568587,2014-09-30,ABBV,58.259997999999996,57.759997999999996,57.73,58.810001,8599000.0,1.11,52.03603423423423,3.2534841482567742,0.6271707098546813,14.105095102826851,25.3200216966804,56.43916644444444,53.83705028057555,52.82864728985505,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
568589,2014-09-30,ABT,41.799999,41.59,41.59,41.990002000000004,4874800.0,1.5,27.72666666666667,-3.1664748971717103,0.19272947206600577,8.959921873718741,24.149253731343293,42.521944833333336,40.62553970503595,39.832463845410636,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
568627,2014-09-30,ATVI,20.93,20.790001,20.65,21.059998999999998,7111600.0,1.14,18.236842982456142,-13.44712323064114,-7.968123063302343,6.9994904786412775,25.92368867353119,22.747777861111114,21.57309369064749,20.47763295169082,21.98,23.690001000000002,32.5,17.73,17.73,17.73
569077,2014-10-01,ABBV,57.93,57.23,56.959998999999996,57.939999,8431900.0,1.11,51.55855855855855,2.987223321936284,-0.29617072138779577,13.058082043818288,24.17010197439791,56.54805530555555,53.88035964028778,52.86516903864732,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
569079,2014-10-01,ABT,42.049999,41.18,41.009997999999996,42.060001,5573800.0,1.5,27.453333333333333,-3.8075238540639162,-0.794984379425884,7.885779821104521,22.925373134328368,42.49777819444445,40.64143897841724,39.85091794685991,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
569117,2014-10-01,ATVI,20.84,20.59,20.440001000000002,20.870001000000002,6161300.0,1.14,18.06140350877193,-13.704949132231803,-8.853474988933158,5.970149253731336,24.712295578437306,22.686389000000002,21.57014405035972,20.4937682173913,21.98,23.690001000000002,32.5,17.73,17.73,17.73
569567,2014-10-02,ABBV,57.540001000000004,56.669998,56.139998999999996,57.700001,8371500.0,1.11,51.05405225225225,1.9794817347489584,1.7597396616939989,15.41751590295381,22.95508353221956,56.65444413888889,53.90028562857144,52.89855068115938,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
569569,2014-10-02,ABT,41.220001,41.209998999999996,40.91,41.450001,4707100.0,1.5,27.473332666666664,-3.7374491068103595,0.38976858440361184,9.542796638564496,23.014922388059688,42.48777816666667,40.64550012142855,39.87164258937199,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
569607,2014-10-02,ATVI,20.540001,20.41,19.959999,20.620001000000002,6718800.0,1.14,17.903508771929825,-14.459349771192393,-8.516356275946038,3.394123606889579,23.622047244094475,22.619722361111112,21.561857307142862,20.511304444444438,21.98,23.690001000000002,32.5,17.73,17.73,17.73
570057,2014-10-03,ABBV,57.419998,58.689999,57.34,58.779999,11675600.0,1.11,52.87387297297297,5.614538420010803,6.689694844199053,15.919411101729992,31.828389487870623,56.795833055555555,53.93425522695036,52.934009623188366,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
570059,2014-10-03,ABT,41.41,41.790001000000004,41.279999,41.860001000000004,3430900.0,1.5,27.860000666666668,-2.3826208273155487,1.259997576932406,11.05500900730776,26.59801130554449,42.47750041666667,40.65361714893615,39.89222230917875,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
570097,2014-10-03,ATVI,20.49,20.709999,20.41,20.790001,5952500.0,1.14,18.166665789473686,-13.202019564039418,-8.037304618117219,4.385075604838718,26.51189819719619,22.555833444444445,21.555815758865254,20.52826095652174,21.98,23.690001000000002,32.5,17.73,17.73,17.73
570547,2014-10-06,ABBV,58.59,57.810001,57.66,58.990002000000004,7359900.0,1.11,52.081081981981974,-0.06913915537214166,5.3965416735293275,23.446505511573548,26.637455569005226,56.98199971428572,53.988129417266194,52.965893690821225,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
570549,2014-10-06,ABT,42.040001000000004,42.360001000000004,41.990002000000004,42.470001,6713300.0,1.5,28.24000066666667,-0.46992480098859346,1.291250597800115,12.241650119679377,25.47394404466496,42.49028608571429,40.689424604316535,39.91714984541063,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
570587,2014-10-06,ATVI,20.809998999999998,20.639999,20.48,20.809998999999998,4760300.0,1.14,18.105262280701755,-13.531637472491113,-8.632142540947314,7.276502079002086,20.843085480093677,22.456571514285713,21.558561294964033,20.544396222222222,21.98,23.690001000000002,32.5,17.73,17.73,17.73
571037,2014-10-07,ABBV,57.599998,56.650002,56.509997999999996,57.599998,8923500.0,1.11,51.03603783783783,-2.1250846211975727,3.2816847140085628,20.96946312323456,22.274982850205788,56.97277755555555,54.0094963381295,52.98768114492751,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
571039,2014-10-07,ABT,42.09,41.459998999999996,41.450001,42.18,5178200.0,1.5,27.639999333333332,-2.561692187113806,-0.8608345289335233,9.856907267784436,21.941173529411756,42.461667000000006,40.70805769784171,39.93816432850242,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
571077,2014-10-07,ATVI,20.639999,20.129998999999998,20.08,20.639999,8088500.0,1.14,17.65789385964912,-13.937580758340346,-10.889778663125284,4.6257744282744255,12.899601794727971,22.3919445,21.552877834532378,20.55797109661836,21.98,23.690001000000002,32.5,17.73,17.73,17.73
571527,2014-10-08,ABBV,56.540001000000004,58.34,56.18,58.450001,10917200.0,1.11,52.55855855855856,0.7077507336440618,6.362811535562855,24.578256477546162,25.92272281792694,57.08472197222222,54.04460425899281,53.01507245893716,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
571529,2014-10-08,ABT,41.439999,42.139998999999996,41.349998,42.169998,6067400.0,1.5,28.093332666666665,-1.3576825524887255,0.7651817312290632,11.658708974101259,23.94117352941177,42.45916697222222,40.7350361151079,39.96502421739131,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
571567,2014-10-08,ATVI,20.15,20.639999,19.91,20.73,15866700.0,1.14,18.105262280701755,-7.485432876980397,-8.632142540947314,7.276502079002086,15.759949523275395,22.318888916666666,21.551870625899284,20.5755073236715,21.98,23.690001000000002,32.5,17.73,17.73,17.73
572017,2014-10-09,ABBV,58.52,56.720001,56.709998999999996,58.549999,11911600.0,1.11,51.0991,-2.0887260486794332,6.137728408265872,18.512327235429865,22.426070691730175,57.12444419444445,54.063714235714286,53.03599034299514,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
572019,2014-10-09,ABT,42.189999,41.630001,41.610001000000004,42.540001000000004,5503700.0,1.5,27.753334,-2.5514980676147587,1.1173257768921872,9.639188579426161,22.441179411764708,42.43388919444445,40.74142872142856,39.99082131884059,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
572057,2014-10-09,ATVI,20.74,20.08,20.030001000000002,20.74,5516600.0,1.14,17.614035087719298,-9.99551367079846,-11.736263736263737,5.296276874672245,12.619181155356145,22.237500027777777,21.541357264285715,20.592029062801934,21.98,23.690001000000002,32.5,17.73,17.73,17.73
572507,2014-10-10,ABBV,55.990002000000004,54.970001,54.950001,56.669998,12108700.0,1.11,49.52252342342342,-5.109613326428445,2.4603894702557483,14.235249672386743,19.29253171473387,57.121944194444445,54.070141801418444,53.04855073913041,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
572509,2014-10-10,ABT,41.470001,41.540001000000004,41.450001,42.290001000000004,4990100.0,1.5,27.693334000000004,-2.76217221998661,1.1936711618433833,8.233454709915208,23.227535545165722,42.417222583333334,40.747092354609926,40.01565223188406,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
572547,2014-10-10,ATVI,19.950001,18.709999,18.700001,20.08,20038000.0,1.14,16.412279824561406,-16.13626248929907,-18.72285403996524,-3.8046373365225037,5.349093468468453,22.116111111111113,21.521276709219862,20.60140103864734,21.98,23.690001000000002,32.5,17.73,17.73,17.73
572997,2014-10-13,ABBV,54.880001,53.619999,53.580002,55.150002,16908200.0,1.11,48.3063054054054,-9.806563333783629,-0.7037055555555582,8.476631600242769,10.94557579368609,57.138571142857145,54.122014338129496,53.04975846859901,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
572999,2014-10-13,ABT,41.470001,40.919998,40.869999,41.77,4494600.0,1.5,27.279998666666668,-6.3401260320468396,-4.748605790237562,5.709116654846724,9.734504968235314,42.38600028571429,40.79762602158273,40.03685995652174,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
573037,2014-10-13,ATVI,18.790001,18.42,18.389999,19.040001,9169400.0,1.14,16.15789473684211,-15.38814882866329,-19.17508033457304,-6.449979357542944,4.718590108015917,21.951714314285713,21.519784287769788,20.60951698067632,21.98,23.690001000000002,33.189999,17.73,17.73,17.73
573487,2014-10-14,ABBV,53.59,54.130001,53.02,54.84,14293600.0,1.11,48.765766666666664,-8.347443136683992,0.24074259259259634,9.508397734169534,11.954505148066403,57.05499975000001,54.1397841294964,53.05217392753622,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
573489,2014-10-14,ABT,41.0,41.060001,40.939999,41.939999,7129200.0,1.5,27.373334,-5.804081211286999,-4.422714255649765,6.070788066928131,11.394465236178348,42.34916697222223,40.816403,40.05835754106279,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
573527,2014-10-14,ATVI,18.530001000000002,18.209999,18.08,18.74,8681900.0,1.14,15.973683333333334,-16.54445921173236,-20.096541461318935,-7.516515616225732,4.295532892069474,21.84777777777778,21.50510802158274,20.61507253623188,21.98,23.690001000000002,33.41,17.73,17.73,17.73
573977,2014-10-15,ABBV,52.330002,54.630001,52.060001,55.720001,122740200.0,1.11,49.21621711711711,-6.949409077659823,1.1666685185185202,10.519929192797889,12.988631354234997,57.020555361111114,54.1660431294964,53.053671516908196,70.760002,70.760002,71.599998,52.060001,52.060001,51.880001
573979,2014-10-15,ABT,40.380001,40.009997999999996,39.360001000000004,40.529999,8971800.0,1.5,26.673332,-7.8110687644668815,-6.866855373995705,3.358302850899065,8.545840788230024,42.28027797222223,40.8286331942446,40.06748797101449,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
574017,2014-10-15,ATVI,18.0,18.719998999999998,17.73,18.74,12157300.0,1.14,16.421051754385964,-13.692954647627744,-17.858717952667064,-4.926368464887361,7.216495258676687,21.727777722222225,21.49266196402878,20.622512144927537,21.98,23.690001000000002,33.810001,17.73,17.73,17.73
574467,2014-10-16,ABBV,55.799999,52.900002,52.84,55.900002,61236700.0,1.11,47.65765945945945,-9.896094530677814,-2.127654063416344,5.778852460661966,9.410556749144021,56.94138875,54.156999978571434,53.0549758695652,70.760002,70.760002,71.599998,52.25,52.25,51.880001
574469,2014-10-16,ABT,39.34,39.990002000000004,39.279999,40.310001,8828700.0,1.5,26.660001333333337,-7.857142495062547,-7.194239962868409,3.601046818707104,8.491592281834187,42.202222500000005,40.82264297142857,40.07695658454106,46.5,47.880001,51.740002000000004,39.279999,39.279999,39.0
574507,2014-10-16,ATVI,18.389999,18.99,18.280001000000002,19.34,13359100.0,1.14,16.657894736842106,-12.448136816591216,-17.218835343555583,-4.572864321608037,8.762892827198883,21.616111055555557,21.474785807142858,20.628937265700483,21.98,23.690001000000002,34.310001,18.280001000000002,18.280001000000002,18.280001000000002
574957,2014-10-17,ABBV,53.779999,53.369999,52.900002,53.900002,31891900.0,1.11,48.08108018018017,-9.095554574954079,-2.037446769456679,6.44196263346555,8.918365306122439,56.876666472222226,54.151418411347514,53.05874398067632,70.760002,70.760002,71.599998,52.25,52.25,51.880001
574959,2014-10-17,ABT,40.349998,40.860001000000004,40.169998,41.040001000000004,7215400.0,1.5,27.24000066666667,-5.852536596657288,-4.910402492194493,5.854930355177743,10.372774176121013,42.153889250000006,40.822907921985816,40.09154596135265,46.5,47.880001,51.740002000000004,40.169998,40.169998,39.0
574997,2014-10-17,ATVI,19.190001000000002,18.85,18.809998999999998,19.440001000000002,8996100.0,1.14,16.535087719298247,-13.09359552357789,-18.46886165792121,-3.973505041951327,7.102272727272734,21.495555472222225,21.456170304964537,20.633671560386475,21.98,23.690001000000002,34.310001,18.43,18.43,18.43
575447,2014-10-20,ABBV,52.560001,54.41,52.25,54.59,17954600.0,1.11,49.01801801801801,-6.189655172413794,1.2467398121793707,6.958916983662604,10.365113800509391,56.8882856,54.19366903597122,53.067584550724625,70.760002,70.760002,71.599998,52.25,52.25,51.880001
575449,2014-10-20,ABT,40.849998,41.459998999999996,40.669998,41.509997999999996,5014400.0,1.5,27.639999333333332,-1.285716666666687,-3.4241812252504076,8.053166746238375,11.302010738255035,42.12600034285714,40.877194352517996,40.106135333333334,46.5,47.880001,51.740002000000004,40.669998,40.669998,39.0
575487,2014-10-20,ATVI,18.809998999999998,18.870001000000002,18.67,18.92,6568900.0,1.14,16.552632456140355,-10.185621132793912,-19.25545488851283,-2.379715468184145,8.823535178777405,21.309142771428576,21.45525187769784,20.637149826086958,21.98,23.690001000000002,34.310001,18.43,18.43,18.43
575937,2014-10-21,ABBV,55.299999,56.290001000000004,55.02,56.450001,17522100.0,1.11,50.71171261261261,-4.899472966708444,4.745066812613814,10.654613930698133,13.901261185805808,56.87166658333334,54.21374098561151,53.086570057970995,70.760002,70.760002,71.599998,55.02,54.779999,51.880001
575939,2014-10-21,ABT,41.91,42.389998999999996,41.75,42.43,5352600.0,1.5,28.25999933333333,0.9045489599880341,-1.2578639645935255,10.476935378601368,13.707081912743618,42.133333638888885,40.904100805755405,40.126425188405804,46.5,47.880001,51.740002000000004,41.48,41.48,39.0
575977,2014-10-21,ATVI,19.02,19.24,18.93,19.24,9764400.0,1.14,16.87719298245614,-9.458823529411774,-17.672232876669554,-0.4655975168132471,11.213879260917864,21.25166658333334,21.448057633093523,20.642318908212562,21.98,23.690001000000002,34.310001,18.43,18.43,18.43
576427,2014-10-22,ABBV,56.959998999999996,56.900002,56.259997999999996,57.450001,16048100.0,1.11,51.26126306306306,-2.7682809295967274,5.8801635325581145,11.853750970193659,15.135581349072496,56.87243240540541,54.247553942446054,53.10490386538459,70.760002,70.760002,71.599998,56.259997999999996,54.779999,45.450001
576429,2014-10-22,ABT,42.5,41.59,41.48,43.029999,6986500.0,1.5,27.72666666666667,-0.7398615398634121,-3.1213603540647483,8.391975720405952,11.561161790803709,42.118648945945935,40.92539576258994,40.133461605769234,46.5,48.400002,51.740002000000004,41.48,41.48,39.0
576467,2014-10-22,ATVI,19.370001000000002,19.040001,19.0,19.370001000000002,5357600.0,1.14,16.701755263157896,-8.943084648493553,-18.528026592724586,-1.5002534919813684,10.057815610278368,21.19189183783784,21.44028784892086,20.63461545673077,21.98,23.690001000000002,35.130001,18.43,18.43,18.43
576917,2014-10-23,ABBV,58.099998,59.52,57.880001,59.700001,14729300.0,1.11,53.62162162162162,1.7088174982911966,11.398090960134752,15.865293281395637,20.437074886162492,56.99270267567568,54.28521427142858,53.136298086538446,70.760002,70.760002,71.599998,57.880001,54.779999,45.450001
576919,2014-10-23,ABT,42.0,42.43,41.950001,42.77,4599300.0,1.5,28.286666666666665,1.2649116341330853,-0.7485380116959135,10.093406588131629,13.814380735364296,42.124054351351354,40.9361429357143,40.15307700000001,46.5,48.619999,51.740002000000004,41.950001,41.950001,39.0
576957,2014-10-23,ATVI,19.18,19.059998999999998,18.98,19.25,5875400.0,1.14,16.719297368421053,-8.847446197991403,-16.986063457581167,-3.1996036973284276,10.17341099268269,21.065405324324328,21.42328578571428,20.639326990384617,21.98,23.889999,35.439999,18.43,18.43,18.43
577407,2014-10-24,ABBV,59.34,60.290001000000004,59.34,60.41,10391600.0,1.11,54.31531621621622,3.0246086807928805,12.167443720930237,15.76420638386304,21.08857157885977,57.12189194594595,54.32780141134753,53.173509634615364,70.760002,70.760002,71.599998,59.34,54.779999,45.450001
577409,2014-10-24,ABT,42.34,42.459998999999996,42.119999,42.669998,4676900.0,1.5,28.306665999999996,1.3365082894268028,-0.9332757598395887,9.60246981918067,13.89485015812366,42.11594627027027,40.94695042553193,40.172740461538474,46.5,48.619999,51.740002000000004,41.950001,41.950001,39.0
577447,2014-10-24,ATVI,19.049999,19.17,18.969998999999998,19.35,9758100.0,1.14,16.815789473684212,-8.321377331420365,-16.251634611255326,-4.197901049475263,15.551537070524418,20.93621610810811,21.40730503546099,20.645817375000004,21.98,24.030001000000002,35.439999,18.43,18.43,18.43
577897,2014-10-27,ABBV,60.349998,60.490002000000004,60.209998999999996,60.98,10010900.0,1.11,54.4954972972973,6.740787250424816,13.510979292344174,17.77648135170402,23.549843209759885,57.29222233333334,54.463021604316545,53.209471192307674,70.760002,70.760002,71.599998,59.360001000000004,54.779999,45.450001
577899,2014-10-27,ABT,42.43,42.240002000000004,42.040001000000004,42.48,3943900.0,1.5,28.160001333333337,2.499400691565185,-0.35384997296176834,8.753867147270867,14.285722789115908,42.07444475,41.024028877697866,40.19115393269231,46.5,48.619999,51.740002000000004,41.950001,41.950001,39.0
577937,2014-10-27,ATVI,19.17,18.99,18.98,19.25,14706500.0,1.14,16.657894736842106,-6.957373836354748,-16.01061848692534,-2.2142121524202025,13.712568041163593,20.717222083333333,21.427410143884885,20.651538533653845,21.98,24.030001000000002,35.439999,18.43,18.43,18.43
578387,2014-10-28,ABBV,60.759997999999996,60.93,60.439999,61.130001,9412500.0,1.11,54.89189189189189,3.81666559578575,14.33664638137273,18.633175260257474,24.958987898235762,57.39054064864865,54.560719460431656,53.24850964903846,70.760002,70.760002,71.599998,59.360001000000004,54.779999,45.450001
578389,2014-10-28,ABT,42.220001,42.5,41.950001,42.509997999999996,6106200.0,1.5,28.333333333333332,1.6989686121328305,0.25949752912237045,9.423274974253346,14.926987560843713,42.08594624324324,41.06172673381296,40.211202,46.5,48.619999,51.740002000000004,41.950001,41.950001,39.0
578427,2014-10-28,ATVI,19.120001000000002,19.23,19.08,19.32,8264500.0,1.14,16.868421052631582,-7.146301648783265,-14.949141311404631,-0.9783728115345127,14.192399049881232,20.67702689189189,21.426331014388484,20.65826930288462,21.98,24.030001000000002,35.439999,18.43,18.43,18.43
578877,2014-10-29,ABBV,60.990002000000004,59.98,59.360001000000004,60.990002000000004,16547900.0,1.11,54.03603603603603,3.753674039894932,12.553947972340993,16.783486822751414,23.01066952463779,57.50972983783784,54.65798565467627,53.2807177368421,70.760002,70.760002,71.599998,59.360001000000004,54.779999,45.450001
578879,2014-10-29,ABT,42.810001,42.740002000000004,42.400002,43.560001,4253200.0,1.5,28.49333466666667,0.8970750496441156,0.8256735273808573,10.041199794026781,15.575992428339674,42.084054378378376,41.10287782733814,40.223301521531106,46.5,48.619999,51.740002000000004,42.400002,42.400002,39.0
578917,2014-10-29,ATVI,19.27,19.040001,18.969998999999998,19.41,10196600.0,1.14,16.701755263157896,-7.751928670151571,-15.789472985870276,-1.9567404737384209,13.06413895486935,20.54675662162162,21.426331014388488,20.650526392344503,21.98,24.030001000000002,35.439999,18.43,18.43,18.43
579367,2014-10-30,ABBV,60.0,61.18,59.91,61.43,11635300.0,1.11,55.11711711711711,5.829439442493694,15.893159388271272,20.17285405617757,25.471703259708917,57.62405413513514,54.70457147142858,53.32473687559808,70.760002,70.760002,71.599998,59.91,54.779999,45.450001
579369,2014-10-30,ABT,42.700001,43.490002000000004,42.529999,43.52,3828800.0,1.5,28.99333466666667,2.6676132514727726,4.09287467910184,12.72680079176773,17.6041157382369,42.10189221621621,41.11992871428573,40.24846899521532,46.5,48.619999,51.740002000000004,42.529999,42.529999,39.0
579407,2014-10-30,ATVI,19.01,19.58,19.01,19.629998999999998,10294600.0,1.14,17.17543859649123,-5.13565431858791,-12.432919837525958,1.398244505346696,16.270783847980994,20.434594459459458,21.413142935714284,20.65775127272728,21.98,24.030001000000002,35.439999,18.43,18.43,18.43
579857,2014-10-31,ABBV,63.060001,63.459998999999996,62.369999,63.990002000000004,15009900.0,1.11,57.17117027027026,9.77339197762683,21.921230008092778,20.212157222728578,31.741751369804916,57.7935135945946,54.766666702127665,53.378134004784684,70.760002,70.760002,71.599998,60.119999,54.779999,45.450001
579859,2014-10-31,ABT,44.049999,43.59,43.439999,44.060001,6124900.0,1.5,29.060000000000002,2.903680290281386,4.357194158486948,12.664774170710132,16.675585742088188,42.1205408108108,41.13744695035463,40.27215321052633,46.5,48.619999,51.740002000000004,43.02,43.02,39.0
579897,2014-10-31,ATVI,19.83,19.950001,19.77,20.01,10058200.0,1.14,17.500000877192985,-3.343013727859187,-13.071894855255124,-5.045211803902902,20.689653920771065,20.330270189189186,21.402766042553193,20.665693856459335,21.98,24.030001000000002,35.439999,18.43,18.43,18.43
580347,2014-11-03,ABBV,63.66,63.25,62.939999,63.900002,8250800.0,1.11,56.981981981981974,11.512691969099208,18.64565524956565,20.775255313638638,31.688530745128702,57.94111122222224,54.98230217985612,53.43966511004784,70.760002,70.760002,71.599998,58.650002,54.779999,45.450001
580349,2014-11-03,ABT,43.560001,43.290001000000004,43.060001,43.689999,4404100.0,1.5,28.860000666666668,3.9875089121424736,2.9488752187604206,10.23682454800101,13.562440020001063,42.12888919444444,41.22000012230218,40.291961818181825,46.5,48.619999,51.740002000000004,43.02,43.02,39.0
580387,2014-11-03,ATVI,20.219998999999998,20.299999,20.02,20.379998999999998,10381700.0,1.14,17.80701666666667,1.0956125498007907,-10.96491276161899,-1.7900387034349308,18.92207967193906,20.146110999999994,21.441223093525174,20.676315861244024,21.98,24.030001000000002,37.799999,18.43,18.43,18.43
580837,2014-11-04,ABBV,63.209998999999996,62.66,62.32,63.610001000000004,9741700.0,1.11,56.45045045045044,13.989446716582734,17.538921074115137,19.648656094112198,29.009676755198683,58.068648756756765,55.083812978417264,53.497894765550235,70.760002,70.760002,71.599998,58.650002,54.779999,45.450001
580839,2014-11-04,ABT,43.02,43.610001000000004,43.02,43.639998999999996,4187100.0,1.5,29.073334000000003,4.983148652307449,3.709874047797257,11.051695951107703,15.065959627126162,42.16891924324324,41.25366919424464,40.314736952153105,46.5,48.619999,51.740002000000004,43.02,43.02,39.0
580877,2014-11-04,ATVI,20.33,19.950001,19.83,20.450001,12161900.0,1.14,17.500000877192985,6.627482983831271,-12.499991776315426,-3.4833043057571444,17.422018834608608,20.140810729729726,21.4430935971223,20.684114909090912,21.98,24.030001000000002,37.799999,18.43,18.43,18.43
581327,2014-11-05,ABBV,63.490002000000004,62.540001000000004,62.200001,63.669998,6465000.0,1.11,56.34234324324324,16.6355877776126,17.313824473572993,19.41951917929194,28.762612723903658,58.19324337837838,55.13707146428572,53.556172277511955,70.760002,70.760002,71.599998,56.650002,54.779999,45.450001
581329,2014-11-05,ABT,43.93,43.66,43.34,43.990002000000004,4193200.0,1.5,29.106666666666666,6.69599739472126,3.828777736712908,11.17901706136999,15.197883103014064,42.19432462162162,41.2708572714286,40.336076660287084,46.5,48.619999,51.740002000000004,43.049999,43.049999,39.0
581367,2014-11-05,ATVI,21.299999,20.83,20.139999,21.5,29610800.0,1.14,18.271929824561404,13.083604777415843,-8.640346870190669,0.7740686985969774,22.60153031194821,20.100810756756754,21.438714357142853,20.696028784688995,21.98,24.030001000000002,37.860001000000004,18.43,18.43,18.43
581817,2014-11-06,ABBV,62.75,62.709998999999996,62.419998,63.389998999999996,5152400.0,1.11,56.49549459459459,16.95262993197744,18.679029144587417,20.134095399729972,29.1126189005559,58.30432448648651,55.19078017021277,53.61114834449759,70.760002,70.760002,71.599998,56.150002,54.779999,45.450001
581819,2014-11-06,ABT,43.599998,43.689999,43.439999,43.84,3770600.0,1.5,29.126666,6.769308737502882,5.099829203752719,10.161369137670206,15.277036133137926,42.21567589189189,41.28801430496457,40.35722498086124,46.5,48.619999,51.740002000000004,43.049999,43.049999,39.0
